measure_date,year,month,day_name,day_of_week,city_name,vn_aqi,health_implication,dominant_pollutant,is_hazardous,data_quality_status,avg_aqi_owm,avg_pm2_5,max_pm2_5,avg_pm10,max_pm10,avg_co,avg_no2,avg_so2,avg_o3,avg_no,avg_nh3,record_count
2025-04-14,2025,4,Monday,2,Ho Chi Minh City,29,Good,PM2.5,false,Valid,1.58,14.56,23.44,18.71,33.08,247.55,3.53,1.1,86.44,0.03,2.14,24
2025-04-15,2025,4,Tuesday,3,Ho Chi Minh City,40,Good,PM2.5,false,Valid,2.17,20.09,28.08,26.81,33.19,294.56,4.22,1.27,83.46,0.05,2.49,24
2025-04-16,2025,4,Wednesday,4,Ho Chi Minh City,51,Moderate,PM2.5,false,Valid,2.42,25.05,55.91,29.05,65.33,530.66,9.8,1.96,70.76,0.69,6.22,24
2025-04-17,2025,4,Thursday,5,Ho Chi Minh City,52,Moderate,PM2.5,false,Valid,2.38,25.91,53.35,31.28,61.41,689.13,12.58,2.39,45.27,1.57,7.09,24
2025-04-18,2025,4,Friday,6,Ho Chi Minh City,35,Good,PM2.5,false,Valid,1.92,17.61,46.67,21.58,54.06,528.98,9.81,1.96,60.73,1.0,5.87,24
2025-04-19,2025,4,Saturday,7,Ho Chi Minh City,,N/A,,false,Insufficient Data (<75%),3.0,32.3,32.3,38.31,38.31,976.47,14.85,2.47,8.71,3.99,7.97,1
2025-04-20,2025,4,Sunday,1,Ho Chi Minh City,36,Good,PM2.5,false,Valid,1.87,18.09,51.83,22.51,60.04,503.31,9.15,1.8,58.92,1.14,5.75,23
2025-04-21,2025,4,Monday,2,Ho Chi Minh City,18,Good,PM2.5,false,Valid,1.25,9.46,51.54,12.51,60.78,309.03,5.22,1.32,49.98,0.69,3.16,24
2025-04-22,2025,4,Tuesday,3,Ho Chi Minh City,26,Good,PM2.5,false,Valid,1.58,13.21,41.31,16.32,48.22,458.67,9.2,1.83,36.41,1.17,5.51,24
2025-04-23,2025,4,Wednesday,4,Ho Chi Minh City,41,Good,PM2.5,false,Valid,2.0,20.99,47.69,26.13,57.05,623.64,11.28,2.11,44.3,2.35,6.46,24
2025-04-24,2025,4,Thursday,5,Ho Chi Minh City,32,Good,PM2.5,false,Valid,1.92,16.45,36.51,20.87,47.39,544.47,9.33,1.84,47.63,1.63,5.01,24
2025-04-25,2025,4,Friday,6,Ho Chi Minh City,23,Good,PM2.5,false,Valid,1.63,11.98,18.9,15.49,24.96,413.52,7.23,1.61,56.26,0.4,4.42,24
2025-04-26,2025,4,Saturday,7,Ho Chi Minh City,41,Good,PM2.5,false,Valid,1.92,20.75,46.87,25.26,53.2,617.67,10.51,1.88,55.36,2.01,5.78,24
2025-04-27,2025,4,Sunday,1,Ho Chi Minh City,41,Good,PM2.5,false,Valid,2.0,20.97,50.75,25.41,59.51,629.08,10.84,1.97,52.25,1.9,6.16,24
2025-04-28,2025,4,Monday,2,Ho Chi Minh City,46,Good,PM2.5,false,Valid,2.25,23.11,57.6,29.42,68.89,594.88,10.48,2.04,62.23,1.73,5.77,24
2025-04-29,2025,4,Tuesday,3,Ho Chi Minh City,29,Good,PM2.5,false,Valid,1.96,14.97,55.46,20.96,67.5,397.47,6.95,1.65,63.96,0.59,4.09,24
2025-04-30,2025,4,Wednesday,4,Ho Chi Minh City,24,Good,Ozone,false,Valid,1.46,6.47,18.69,10.64,29.8,213.34,3.3,1.17,76.81,0.13,2.56,24
2025-05-01,2025,5,Thursday,5,Ho Chi Minh City,15,Good,Ozone,false,Valid,1.0,5.26,8.53,6.62,10.94,270.17,5.5,1.19,50.66,0.05,2.64,24
2025-05-02,2025,5,Friday,6,Ho Chi Minh City,16,Good,PM2.5,false,Valid,1.21,8.25,17.38,9.56,19.1,346.77,7.25,1.4,53.26,0.14,3.54,24
2025-05-03,2025,5,Saturday,7,Ho Chi Minh City,54,Moderate,PM2.5,false,Valid,2.25,26.59,62.79,29.81,68.74,727.99,13.67,2.53,51.36,2.79,8.44,24
2025-05-04,2025,5,Sunday,1,Ho Chi Minh City,56,Moderate,PM2.5,false,Valid,2.5,27.85,65.75,32.01,72.53,810.57,13.96,2.31,61.61,2.69,7.76,24
2025-05-05,2025,5,Monday,2,Ho Chi Minh City,40,Good,PM2.5,false,Valid,2.08,20.11,58.06,23.7,64.84,678.93,11.82,1.99,52.67,1.17,6.06,24
2025-05-06,2025,5,Tuesday,3,Ho Chi Minh City,41,Good,PM2.5,false,Valid,2.25,20.6,43.68,23.95,49.92,546.38,8.46,1.66,69.04,0.67,4.42,24
2025-05-07,2025,5,Wednesday,4,Ho Chi Minh City,36,Good,PM2.5,false,Valid,1.96,18.14,26.94,21.13,30.94,457.57,7.97,1.61,68.12,0.36,4.21,24
2025-05-08,2025,5,Thursday,5,Ho Chi Minh City,30,Good,PM2.5,false,Valid,1.71,15.39,26.86,18.2,31.15,450.21,9.81,1.69,53.03,0.35,4.32,24
2025-05-09,2025,5,Friday,6,Ho Chi Minh City,24,Good,PM2.5,false,Valid,1.58,12.45,23.4,15.23,29.47,407.5,8.97,1.64,38.45,0.62,4.27,24
2025-05-10,2025,5,Saturday,7,Ho Chi Minh City,30,Good,PM2.5,false,Valid,1.83,15.06,27.67,17.33,31.31,496.76,11.33,1.7,28.97,0.8,4.97,24
2025-05-11,2025,5,Sunday,1,Ho Chi Minh City,77,Moderate,PM2.5,false,Valid,2.79,38.41,87.05,42.79,92.91,1015.9,14.61,3.74,30.92,10.87,14.76,24
2025-05-12,2025,5,Monday,2,Ho Chi Minh City,53,Moderate,PM2.5,false,Valid,2.25,26.06,73.19,29.52,80.5,732.55,13.02,2.84,37.11,4.79,11.28,24
2025-05-13,2025,5,Tuesday,3,Ho Chi Minh City,88,Moderate,PM2.5,false,Valid,3.13,44.09,82.78,49.3,89.38,1084.59,14.02,3.26,43.17,9.69,10.0,24
2025-05-14,2025,5,Wednesday,4,Ho Chi Minh City,44,Good,PM2.5,false,Valid,2.13,22.41,60.95,26.33,66.75,694.5,11.2,2.21,46.17,3.62,5.81,24
2025-05-15,2025,5,Thursday,5,Ho Chi Minh City,28,Good,PM2.5,false,Valid,1.63,14.0,24.82,16.76,28.95,544.17,10.14,2.15,25.36,2.33,5.31,24
2025-05-16,2025,5,Friday,6,Ho Chi Minh City,32,Good,PM2.5,false,Valid,1.96,16.41,34.05,19.45,40.55,606.24,11.43,2.15,38.41,1.83,6.07,24
2025-05-17,2025,5,Saturday,7,Ho Chi Minh City,35,Good,PM2.5,false,Valid,1.96,17.88,45.56,21.0,51.59,630.66,11.7,1.94,47.15,1.7,5.52,24
2025-05-18,2025,5,Sunday,1,Ho Chi Minh City,26,Good,PM2.5,false,Valid,1.63,13.08,43.57,15.9,49.85,494.95,9.09,1.61,41.95,0.98,4.38,24
2025-05-19,2025,5,Monday,2,Ho Chi Minh City,56,Moderate,PM2.5,false,Valid,2.21,27.99,105.39,32.29,114.29,818.01,11.7,3.46,31.66,7.75,13.75,24
2025-05-20,2025,5,Tuesday,3,Ho Chi Minh City,78,Moderate,PM2.5,false,Valid,2.88,39.09,110.37,45.25,120.2,1055.73,15.81,3.84,35.78,9.84,12.98,24
2025-05-21,2025,5,Wednesday,4,Ho Chi Minh City,52,Moderate,PM2.5,false,Valid,2.5,25.65,58.81,28.82,66.94,770.33,13.55,2.22,55.66,1.85,5.81,24
2025-05-22,2025,5,Thursday,5,Ho Chi Minh City,60,Moderate,PM2.5,false,Valid,2.58,29.85,61.78,33.33,69.51,877.54,17.36,2.81,53.04,1.0,8.05,24
2025-05-23,2025,5,Friday,6,Ho Chi Minh City,47,Good,PM2.5,false,Valid,2.25,23.62,56.29,26.9,61.76,705.82,12.5,2.22,37.07,3.11,6.0,24
2025-05-24,2025,5,Saturday,7,Ho Chi Minh City,75,Moderate,PM2.5,false,Valid,2.71,37.27,101.5,41.1,108.62,956.06,12.91,2.58,24.94,8.65,8.36,24
2025-05-25,2025,5,Sunday,1,Ho Chi Minh City,95,Moderate,PM2.5,false,Valid,3.25,47.95,102.28,52.06,109.94,1074.05,14.88,3.1,36.26,9.81,9.64,24
2025-05-26,2025,5,Monday,2,Ho Chi Minh City,121,Poor,PM2.5,false,Valid,3.88,62.68,110.49,68.63,118.76,1138.58,19.7,4.0,41.51,5.47,13.54,24
2025-05-27,2025,5,Tuesday,3,Ho Chi Minh City,144,Poor,PM2.5,false,Valid,3.92,76.48,167.34,83.11,175.34,1598.66,23.01,6.4,44.17,15.95,25.85,24
2025-05-28,2025,5,Wednesday,4,Ho Chi Minh City,82,Moderate,PM2.5,false,Valid,2.88,40.89,161.52,45.24,169.95,1001.1,18.74,3.67,28.58,6.72,10.01,24
2025-05-29,2025,5,Thursday,5,Ho Chi Minh City,38,Good,PM2.5,false,Valid,2.13,19.04,36.25,21.52,40.1,552.25,11.43,1.86,27.12,1.12,4.89,24
2025-05-30,2025,5,Friday,6,Ho Chi Minh City,46,Good,PM2.5,false,Valid,2.21,23.21,33.54,26.47,35.84,560.48,10.85,1.96,58.31,0.55,4.81,24
2025-05-31,2025,5,Saturday,7,Ho Chi Minh City,58,Moderate,PM2.5,false,Valid,2.63,28.85,54.47,33.65,64.02,695.21,14.95,2.54,52.74,1.27,7.82,24
2025-06-01,2025,6,Sunday,1,Ho Chi Minh City,23,Good,PM2.5,false,Valid,1.67,11.72,20.62,15.0,27.56,331.07,6.28,1.27,48.93,0.21,2.34,24
2025-06-02,2025,6,Monday,2,Ho Chi Minh City,64,Moderate,PM2.5,false,Valid,2.71,31.97,54.73,35.73,61.25,750.17,14.6,2.15,70.51,0.23,3.33,24
2025-06-03,2025,6,Tuesday,3,Ho Chi Minh City,36,Good,PM2.5,false,Valid,2.21,18.15,36.22,19.77,39.19,507.82,10.4,1.64,46.36,0.65,2.58,24
2025-06-04,2025,6,Wednesday,4,Ho Chi Minh City,29,Good,PM2.5,false,Valid,1.75,14.98,24.17,17.24,28.82,444.92,10.42,1.75,45.03,0.78,2.74,24
2025-06-05,2025,6,Thursday,5,Ho Chi Minh City,23,Good,PM2.5,false,Valid,1.79,11.86,17.09,13.75,19.66,366.48,8.83,1.59,38.95,0.64,2.59,24
2025-06-06,2025,6,Friday,6,Ho Chi Minh City,19,Good,PM2.5,false,Valid,1.42,9.86,21.77,11.56,26.52,386.62,9.38,1.55,25.71,0.83,2.48,24
2025-06-07,2025,6,Saturday,7,Ho Chi Minh City,23,Good,PM2.5,false,Valid,1.67,11.51,14.66,12.85,15.93,392.69,9.07,1.39,39.31,0.88,2.33,24
2025-06-08,2025,6,Sunday,1,Ho Chi Minh City,26,Good,PM2.5,false,Valid,1.58,13.05,30.02,15.38,34.34,477.73,10.91,1.96,21.24,1.74,3.81,24
2025-06-09,2025,6,Monday,2,Ho Chi Minh City,16,Good,PM2.5,false,Valid,1.29,8.45,11.38,10.05,14.58,325.98,8.07,1.31,30.23,0.29,1.87,24
2025-06-10,2025,6,Tuesday,3,Ho Chi Minh City,23,Good,PM2.5,false,Valid,1.54,11.87,21.43,13.55,23.11,361.64,8.7,1.45,40.76,0.34,2.08,24
2025-06-11,2025,6,Wednesday,4,Ho Chi Minh City,22,Good,PM2.5,false,Valid,1.58,11.07,15.65,12.49,18.91,391.03,9.02,1.43,37.86,0.49,2.0,24
2025-06-12,2025,6,Thursday,5,Ho Chi Minh City,22,Good,PM2.5,false,Valid,1.54,11.07,15.73,12.92,19.35,361.03,7.92,1.36,37.93,0.46,1.95,24
2025-06-13,2025,6,Friday,6,Ho Chi Minh City,47,Good,PM2.5,false,Valid,2.21,23.53,54.01,29.21,65.09,632.56,13.91,2.21,53.94,0.7,3.53,24
2025-06-14,2025,6,Saturday,7,Ho Chi Minh City,41,Good,PM2.5,false,Valid,2.13,20.89,39.69,25.62,45.08,669.97,14.08,2.12,45.64,1.15,3.71,24
2025-06-15,2025,6,Sunday,1,Ho Chi Minh City,91,Moderate,PM2.5,false,Valid,3.04,45.44,98.12,51.06,107.42,1160.07,15.71,2.99,42.8,9.73,5.57,24
2025-06-16,2025,6,Monday,2,Ho Chi Minh City,151,Unhealthy,PM2.5,false,Valid,3.71,80.1,174.35,88.13,183.34,1837.68,20.03,7.04,30.91,25.97,15.07,24
2025-06-17,2025,6,Tuesday,3,Ho Chi Minh City,90,Moderate,PM2.5,false,Valid,3.21,44.91,125.69,49.42,131.33,1163.54,14.74,3.45,16.32,13.61,5.76,24
2025-06-18,2025,6,Wednesday,4,Ho Chi Minh City,86,Moderate,PM2.5,false,Valid,3.08,43.15,101.39,48.02,110.99,1126.35,13.57,4.11,28.34,14.25,8.3,24
2025-06-19,2025,6,Thursday,5,Ho Chi Minh City,48,Good,PM2.5,false,Valid,2.33,24.35,54.65,28.09,62.91,756.18,13.59,2.63,22.93,5.39,4.01,24
2025-06-20,2025,6,Friday,6,Ho Chi Minh City,27,Good,PM2.5,false,Valid,1.75,13.5,22.95,15.82,26.22,477.17,11.43,1.96,30.04,1.06,2.84,24
2025-06-21,2025,6,Saturday,7,Ho Chi Minh City,17,Good,PM2.5,false,Valid,1.17,8.59,10.57,9.65,12.44,356.86,8.61,1.26,31.76,0.27,2.01,24
2025-06-22,2025,6,Sunday,1,Ho Chi Minh City,20,Good,PM2.5,false,Valid,1.5,10.29,17.63,11.82,20.98,383.34,8.76,1.34,36.75,0.45,2.25,24
2025-06-23,2025,6,Monday,2,Ho Chi Minh City,27,Good,PM2.5,false,Valid,1.75,13.74,27.89,16.53,32.34,471.93,11.23,1.89,33.71,0.81,3.18,24
2025-06-24,2025,6,Tuesday,3,Ho Chi Minh City,28,Good,PM2.5,false,Valid,1.67,14.25,22.46,16.98,26.49,512.1,12.71,2.02,25.69,0.75,3.21,24
2025-06-25,2025,6,Wednesday,4,Ho Chi Minh City,48,Good,PM2.5,false,Valid,2.25,24.11,51.07,27.43,58.46,637.08,14.11,2.26,44.93,1.26,3.5,24
2025-06-26,2025,6,Thursday,5,Ho Chi Minh City,59,Moderate,PM2.5,false,Valid,2.5,29.46,61.08,33.0,69.11,754.84,15.22,2.26,50.49,0.96,3.58,24
2025-06-27,2025,6,Friday,6,Ho Chi Minh City,53,Moderate,PM2.5,false,Valid,2.58,26.15,52.93,29.65,61.62,681.91,14.22,2.17,57.37,0.39,3.26,24
2025-06-28,2025,6,Saturday,7,Ho Chi Minh City,47,Good,PM2.5,false,Valid,2.33,23.64,41.6,26.13,46.88,561.85,10.84,1.78,67.54,0.4,3.03,24
2025-06-29,2025,6,Sunday,1,Ho Chi Minh City,27,Good,PM2.5,false,Valid,1.71,13.89,21.29,15.37,23.62,433.69,9.16,1.41,51.53,0.38,2.38,24
2025-06-30,2025,6,Monday,2,Ho Chi Minh City,25,Good,PM2.5,false,Valid,1.71,12.73,18.53,15.78,23.81,435.8,9.86,1.88,37.23,0.67,2.91,24
2025-07-01,2025,7,Tuesday,3,Ho Chi Minh City,12,Good,PM2.5,false,Valid,1.08,6.17,13.96,7.78,17.35,266.27,5.91,1.13,31.15,0.3,3.02,24
2025-07-02,2025,7,Wednesday,4,Ho Chi Minh City,10,Good,PM2.5,false,Valid,1.0,5.2,6.59,6.91,9.12,258.57,5.89,1.21,21.31,0.24,3.29,24
2025-07-03,2025,7,Thursday,5,Ho Chi Minh City,13,Good,PM2.5,false,Valid,1.13,6.64,10.39,8.94,14.51,292.46,6.57,1.39,26.77,0.27,3.58,24
2025-07-04,2025,7,Friday,6,Ho Chi Minh City,12,Good,Ozone,false,Valid,1.0,4.94,7.3,6.86,10.36,216.49,4.45,1.03,40.4,0.28,3.3,24
2025-07-05,2025,7,Saturday,7,Ho Chi Minh City,11,Good,Ozone,false,Valid,1.0,4.78,6.27,6.37,8.86,201.01,4.1,0.88,38.28,0.19,3.11,24
2025-07-06,2025,7,Sunday,1,Ho Chi Minh City,10,Good,Ozone,false,Valid,1.0,4.69,8.61,5.98,10.94,209.3,4.4,0.84,33.75,0.1,2.85,24
2025-07-07,2025,7,Monday,2,Ho Chi Minh City,19,Good,PM2.5,false,Valid,1.54,9.81,14.9,11.48,17.99,314.61,5.03,1.01,56.58,0.07,2.84,24
2025-07-08,2025,7,Tuesday,3,Ho Chi Minh City,18,Good,PM2.5,false,Valid,1.46,9.38,11.54,11.52,15.36,313.86,5.35,1.1,54.03,0.11,3.14,24
2025-07-09,2025,7,Wednesday,4,Ho Chi Minh City,19,Good,PM2.5,false,Valid,1.46,9.5,14.97,11.92,16.94,289.5,5.43,1.17,59.41,0.23,3.45,24
2025-07-10,2025,7,Thursday,5,Ho Chi Minh City,15,Good,Ozone,false,Valid,1.08,5.39,10.89,7.24,13.45,183.03,3.46,0.87,48.67,0.2,2.66,24
2025-07-11,2025,7,Friday,6,Ho Chi Minh City,12,Good,Ozone,false,Valid,1.0,5.66,9.44,7.56,13.06,246.4,5.48,1.09,38.53,0.22,3.48,24
2025-07-12,2025,7,Saturday,7,Ho Chi Minh City,10,Good,Ozone,false,Valid,1.0,4.63,7.23,6.21,9.34,210.85,4.49,0.87,34.67,0.17,2.97,24
2025-07-13,2025,7,Sunday,1,Ho Chi Minh City,10,Good,PM2.5,false,Valid,1.0,5.32,7.5,7.03,10.55,225.75,4.98,0.95,31.99,0.18,3.09,24
2025-07-14,2025,7,Monday,2,Ho Chi Minh City,14,Good,PM2.5,false,Valid,1.0,7.07,9.73,9.04,12.8,258.04,5.42,1.09,38.24,0.12,3.27,24
2025-07-15,2025,7,Tuesday,3,Ho Chi Minh City,15,Good,PM2.5,false,Valid,1.33,7.76,12.95,9.73,16.05,283.35,4.88,0.98,48.44,0.08,2.92,24
2025-07-16,2025,7,Wednesday,4,Ho Chi Minh City,27,Good,PM2.5,false,Valid,1.67,13.7,27.04,16.08,31.37,390.27,6.92,1.23,53.07,0.12,4.03,24
2025-07-17,2025,7,Thursday,5,Ho Chi Minh City,24,Good,PM2.5,false,Valid,1.67,12.27,27.71,15.19,32.61,356.14,7.22,1.35,49.65,0.25,4.14,24
2025-07-18,2025,7,Friday,6,Ho Chi Minh City,21,Good,PM2.5,false,Valid,1.63,10.66,13.96,13.68,18.43,332.18,7.45,1.41,40.47,0.17,4.26,24
2025-07-19,2025,7,Saturday,7,Ho Chi Minh City,19,Good,PM2.5,false,Valid,1.54,9.76,15.34,11.74,16.98,263.9,4.6,0.89,48.92,0.09,3.25,24
2025-07-20,2025,7,Sunday,1,Ho Chi Minh City,24,Good,PM2.5,false,Valid,1.83,12.21,15.39,14.04,17.82,311.71,5.41,0.97,57.84,0.05,3.5,24
2025-07-21,2025,7,Monday,2,Ho Chi Minh City,15,Good,Ozone,false,Valid,1.0,6.7,9.64,9.44,13.49,218.9,3.46,0.83,49.41,0.04,2.91,24
2025-07-22,2025,7,Tuesday,3,Ho Chi Minh City,16,Good,Ozone,false,Valid,1.0,4.96,8.2,7.39,12.28,182.76,2.87,0.73,51.66,0.04,2.55,24
2025-07-23,2025,7,Wednesday,4,Ho Chi Minh City,15,Good,Ozone,false,Valid,1.0,6.2,9.6,10.36,17.36,215.93,4.48,0.99,50.88,0.05,3.41,24
2025-07-24,2025,7,Thursday,5,Ho Chi Minh City,14,Good,Ozone,false,Valid,1.0,5.63,8.79,9.21,13.76,223.8,5.03,1.13,47.09,0.1,3.75,24
2025-07-25,2025,7,Friday,6,Ho Chi Minh City,16,Good,Ozone,false,Valid,1.0,5.02,8.91,8.09,13.72,200.16,3.97,1.03,52.53,0.23,3.54,24
2025-07-26,2025,7,Saturday,7,Ho Chi Minh City,16,Good,Ozone,false,Valid,1.0,4.92,6.94,7.56,9.89,177.03,3.26,0.81,52.39,0.12,3.0,24
2025-07-27,2025,7,Sunday,1,Ho Chi Minh City,13,Good,Ozone,false,Valid,1.0,4.7,9.13,6.24,12.25,212.69,4.39,0.79,43.9,0.03,2.6,24
2025-07-28,2025,7,Monday,2,Ho Chi Minh City,13,Good,Ozone,false,Valid,1.0,5.74,9.5,8.97,15.54,208.16,4.26,0.93,44.18,0.04,2.8,24
2025-07-29,2025,7,Tuesday,3,Ho Chi Minh City,15,Good,Ozone,false,Valid,1.0,7.46,9.45,9.88,14.76,206.47,3.12,0.8,50.58,0.07,2.48,24
2025-07-30,2025,7,Wednesday,4,Ho Chi Minh City,16,Good,PM2.5,false,Valid,1.21,8.08,13.69,11.2,18.37,250.37,4.76,1.09,51.18,0.1,3.54,24
2025-07-31,2025,7,Thursday,5,Ho Chi Minh City,19,Good,Ozone,false,Valid,1.71,9.47,13.46,12.07,17.74,294.48,4.79,1.01,61.58,0.05,3.0,24
2025-08-01,2025,8,Friday,6,Ho Chi Minh City,17,Good,Ozone,false,Valid,1.0,6.21,9.7,8.91,13.04,244.01,3.32,0.85,55.04,0.02,11.64,24
2025-08-02,2025,8,Saturday,7,Ho Chi Minh City,15,Good,Ozone,false,Valid,1.0,5.99,8.36,10.64,16.14,220.76,3.13,0.77,49.34,0.02,14.25,24
2025-08-03,2025,8,Sunday,1,Ho Chi Minh City,14,Good,PM2.5,false,Valid,1.25,7.02,11.82,11.62,17.44,252.46,4.29,0.98,45.93,0.07,19.23,24
2025-08-04,2025,8,Monday,2,Ho Chi Minh City,19,Good,Ozone,false,Valid,1.38,8.87,11.67,11.59,17.16,243.65,3.16,0.97,62.27,0.12,13.51,24
2025-08-05,2025,8,Tuesday,3,Ho Chi Minh City,15,Good,PM2.5,false,Valid,1.38,7.89,13.08,12.16,20.64,267.36,4.08,1.05,50.71,0.09,17.73,24
2025-08-06,2025,8,Wednesday,4,Ho Chi Minh City,16,Good,PM2.5,false,Valid,1.38,8.41,15.43,11.67,21.63,288.24,4.78,1.17,40.32,0.06,19.1,24
2025-08-07,2025,8,Thursday,5,Ho Chi Minh City,39,Good,PM2.5,false,Valid,2.13,19.77,36.96,25.24,46.56,497.86,8.1,1.96,54.84,0.28,37.77,24
2025-08-08,2025,8,Friday,6,Ho Chi Minh City,32,Good,PM2.5,false,Valid,1.92,16.02,29.74,22.0,43.56,474.25,8.79,2.24,51.45,0.29,39.5,24
2025-08-09,2025,8,Saturday,7,Ho Chi Minh City,11,Good,PM2.5,false,Valid,1.04,5.69,10.73,8.09,14.97,236.83,3.99,0.94,36.01,0.09,16.05,24
2025-08-10,2025,8,Sunday,1,Ho Chi Minh City,9,Good,Ozone,false,Valid,1.0,2.99,6.26,4.38,9.16,174.9,2.97,0.69,30.97,0.1,10.86,24
2025-08-11,2025,8,Monday,2,Ho Chi Minh City,10,Good,Ozone,false,Valid,1.0,2.65,4.0,4.3,7.17,169.04,3.24,0.79,33.68,0.06,11.2,24
2025-08-12,2025,8,Tuesday,3,Ho Chi Minh City,13,Good,Ozone,false,Valid,1.0,4.75,8.21,6.99,13.1,212.88,3.99,0.93,42.31,0.1,12.54,24
2025-08-13,2025,8,Wednesday,4,Ho Chi Minh City,12,Good,Ozone,false,Valid,1.0,3.68,7.64,6.07,13.62,190.17,3.83,0.89,39.15,0.07,12.24,24
2025-08-14,2025,8,Thursday,5,Ho Chi Minh City,10,Good,Ozone,false,Valid,1.0,2.35,3.38,3.57,5.26,158.71,3.04,0.75,33.31,0.04,9.0,24
2025-08-15,2025,8,Friday,6,Ho Chi Minh City,9,Good,Ozone,false,Valid,1.0,2.15,3.1,3.07,4.76,153.41,2.86,0.67,29.08,0.1,8.13,24
2025-08-16,2025,8,Saturday,7,Ho Chi Minh City,8,Good,Ozone,false,Valid,1.0,2.3,3.37,3.48,5.82,156.47,2.7,0.59,26.66,0.1,8.98,24
2025-08-17,2025,8,Sunday,1,Ho Chi Minh City,10,Good,Ozone,false,Valid,1.0,3.57,6.71,5.54,10.92,198.13,3.51,0.78,32.55,0.07,12.55,24
2025-08-18,2025,8,Monday,2,Ho Chi Minh City,13,Good,PM2.5,false,Valid,1.08,6.73,10.14,10.02,14.34,255.53,4.3,1.1,43.0,0.14,16.02,24
2025-08-19,2025,8,Tuesday,3,Ho Chi Minh City,24,Good,PM2.5,false,Valid,1.71,12.17,19.46,17.35,29.13,379.81,5.78,1.47,61.75,0.25,24.78,24
2025-08-20,2025,8,Wednesday,4,Ho Chi Minh City,29,Good,PM2.5,false,Valid,1.71,14.71,24.19,20.51,36.19,449.43,7.43,1.85,55.92,0.3,33.12,24
2025-08-21,2025,8,Thursday,5,Ho Chi Minh City,24,Good,PM2.5,false,Valid,1.79,12.43,24.07,15.84,31.58,374.69,5.23,1.33,46.54,0.36,21.68,24
2025-08-22,2025,8,Friday,6,Ho Chi Minh City,19,Good,Ozone,false,Valid,1.58,8.79,13.52,11.92,19.61,326.49,4.5,1.08,62.88,0.12,16.13,24
2025-08-23,2025,8,Saturday,7,Ho Chi Minh City,12,Good,Ozone,false,Valid,1.0,4.69,8.9,6.91,14.6,218.26,3.69,0.9,41.14,0.14,15.8,24
2025-08-24,2025,8,Sunday,1,Ho Chi Minh City,9,Good,Ozone,false,Valid,1.0,1.62,2.61,2.97,5.36,135.14,2.15,0.54,29.16,0.04,8.77,24
2025-08-25,2025,8,Monday,2,Ho Chi Minh City,10,Good,Ozone,false,Valid,1.0,1.96,2.6,3.31,4.37,138.26,2.18,0.58,32.99,0.03,7.86,24
2025-08-26,2025,8,Tuesday,3,Ho Chi Minh City,15,Good,Ozone,false,Valid,1.0,6.1,9.23,8.42,13.4,220.3,3.18,0.83,50.36,0.08,12.29,24
2025-08-27,2025,8,Wednesday,4,Ho Chi Minh City,14,Good,Ozone,false,Valid,1.0,5.37,8.9,7.83,12.58,241.52,4.12,1.03,45.0,0.08,14.06,24
2025-08-28,2025,8,Thursday,5,Ho Chi Minh City,8,Good,Ozone,false,Valid,1.0,1.86,2.79,3.02,4.46,137.0,2.05,0.71,27.91,0.13,9.63,24
2025-08-29,2025,8,Friday,6,Ho Chi Minh City,6,Good,Ozone,false,Valid,1.0,1.78,3.12,3.52,7.19,127.29,2.18,0.7,21.25,0.05,9.6,24
2025-08-30,2025,8,Saturday,7,Ho Chi Minh City,8,Good,Ozone,false,Valid,1.0,1.75,2.62,2.78,4.71,157.75,2.04,0.51,26.41,0.06,8.43,24
2025-08-31,2025,8,Sunday,1,Ho Chi Minh City,7,Good,Ozone,false,Valid,1.0,2.02,2.86,3.14,4.92,154.79,2.51,0.6,25.4,0.08,9.33,24
2025-09-01,2025,9,Monday,2,Ho Chi Minh City,6,Good,Ozone,false,Valid,1.0,2.76,5.13,4.78,9.56,198.62,3.62,0.81,20.49,0.09,2.34,24
2025-09-02,2025,9,Tuesday,3,Ho Chi Minh City,8,Good,Ozone,false,Valid,1.0,3.26,5.82,5.8,11.27,205.28,3.4,0.9,27.93,0.09,1.87,24
2025-09-03,2025,9,Wednesday,4,Ho Chi Minh City,8,Good,Ozone,false,Valid,1.0,2.48,4.12,4.7,8.56,192.55,2.95,0.9,27.77,0.1,1.78,24
2025-09-04,2025,9,Thursday,5,Ho Chi Minh City,10,Good,Ozone,false,Valid,1.0,2.38,3.68,4.15,6.84,161.12,2.99,0.78,33.12,0.07,1.51,24
2025-09-05,2025,9,Friday,6,Ho Chi Minh City,12,Good,Ozone,false,Valid,1.0,3.52,5.37,5.89,9.59,183.47,3.59,0.87,38.77,0.07,1.78,24
2025-09-06,2025,9,Saturday,7,Ho Chi Minh City,9,Good,Ozone,false,Valid,1.0,1.93,3.25,3.49,6.4,134.57,2.04,0.54,31.41,0.05,1.34,24
2025-09-07,2025,9,Sunday,1,Ho Chi Minh City,14,Good,Ozone,false,Valid,1.0,4.39,5.79,6.21,8.94,197.18,2.35,0.57,45.74,0.05,1.45,24
2025-09-08,2025,9,Monday,2,Ho Chi Minh City,19,Good,Ozone,false,Valid,1.54,8.88,13.83,12.02,19.6,295.62,3.39,0.94,61.21,0.03,2.43,24
